request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
48,1693231318710,1692259054562,1692259063599,1693231327795,9085,9037,48
49,1693231327802,1692259063636,1692259069903,1693231334116,6314,6267,47
50,1693231334116,1692259069952,1692259076228,1693231340424,6308,6276,32
51,1693231340426,1692259076259,1692259082533,1693231346729,6303,6274,29
52,1693231346730,1692259082563,1692259088835,1693231353031,6301,6272,29
53,1693231353032,1692259088882,1692259095144,1693231359403,6371,6262,109
54,1693231359575,1692259095434,1692259107142,1693231371392,11817,11708,109
55,1693231371393,1692259107242,1692259120839,1693231385035,13642,13597,45
56,1693231385036,1692259120897,1692259129409,1693231393605,8569,8512,57
57,1693231393617,1692259129452,1692259135723,1693231399960,6343,6271,72
58,1693231399961,1692259135797,1692259142068,1693231406264,6303,6271,32
59,1693231406265,1692259142100,1692259148365,1693231412658,6393,6265,128
60,1693231412658,1692259148495,1692259154766,1693231418962,6304,6271,33
61,1693231418962,1692259154796,1692259161060,1693231425255,6293,6264,29
62,1693231425425,1692259161268,1692259173318,1693231437514,12089,12050,39
63,1693231437515,1692259173378,1692259187193,1693231451389,13874,13815,59
64,1693231451390,1692259187248,1692259196036,1693231460231,8841,8788,53
65,1693231460237,1692259196075,1692259202352,1693231466547,6310,6277,33
66,1693231466548,1692259202382,1692259208654,1693231472848,6300,6272,28
67,1693231472849,1692259208693,1692259214965,1693231479216,6367,6272,95
68,1693231479217,1692259215061,1692259221341,1693231485566,6349,6280,69
69,1693231485566,1692259221407,1692259227695,1693231491889,6323,6288,35
70,1693231492058,1692259227894,1692259240042,1693231504237,12179,12148,31
71,1693231504238,1692259240089,1692259253970,1693231518227,13989,13881,108
72,1693231518228,1692259254078,1692259262475,1693231526669,8441,8397,44
73,1693231526675,1692259262509,1692259268778,1693231532972,6297,6269,28
74,1693231532972,1692259268812,1692259275082,1693231539276,6304,6270,34
75,1693231539277,1692259275110,1692259281373,1693231545567,6290,6263,27
76,1693231545568,1692259281404,1692259287677,1693231551871,6303,6273,30
77,1693231551871,1692259287709,1692259293979,1693231558173,6302,6270,32
78,1693231558343,1692259294191,1692259304910,1693231569104,10761,10719,42
79,1693231569104,1692259304954,1692259319013,1693231583207,14103,14059,44
80,1693231583208,1692259319072,1692259328025,1693231592219,9011,8953,58
81,1693231592227,1692259328067,1692259334322,1693231598518,6291,6255,36
82,1693231598518,1692259334355,1692259340611,1693231604804,6286,6256,30
83,1693231604805,1692259340647,1692259346920,1693231611113,6308,6273,35
84,1693231611114,1692259346952,1692259353212,1693231617412,6298,6260,38
85,1693231617413,1692259353267,1692259359516,1693231623709,6296,6249,47
