Linux 4.9.253-tegra (nano-desktop) 	08/17/2023 	_aarch64_	(4 CPU)

01:14:27 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:15:49 AM     all     22.25      0.00     76.50      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:15:50 AM     all     24.25      0.00     74.75      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:15:51 AM     all     18.55      0.00     80.45      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:15:52 AM     all     23.19      0.00     75.06      0.25      0.00      1.00      0.50      0.00      0.00      0.00
01:15:53 AM     all     23.00      0.00     76.00      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:15:54 AM     all     22.50      0.00     76.50      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:15:55 AM     all     24.50      0.00     74.25      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:15:56 AM     all     18.30      0.00     80.70      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:15:57 AM     all     21.39      0.00     77.11      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:15:58 AM     all     23.31      0.00     75.44      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:15:59 AM     all     21.30      0.00     77.69      0.00      0.00      0.50      0.25      0.00      0.00      0.25
01:16:00 AM     all     21.45      0.00     77.06      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:16:01 AM     all     20.00      0.00     78.75      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:02 AM     all     23.13      0.00     75.37      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:16:03 AM     all     22.56      0.00     76.19      0.25      0.00      0.50      0.25      0.00      0.00      0.25
01:16:04 AM     all     21.70      0.00     77.06      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:05 AM     all     24.50      0.00     74.00      0.00      0.00      0.75      0.50      0.00      0.00      0.25
01:16:06 AM     all     23.31      0.00     75.69      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:16:07 AM     all     26.25      0.00     72.50      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:08 AM     all     25.13      0.00     73.62      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:09 AM     all     24.44      0.00     74.56      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:16:10 AM     all     23.00      0.00     75.50      0.00      0.00      0.75      0.50      0.00      0.00      0.25
01:16:11 AM     all     25.94      0.00     72.82      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:12 AM     all     21.45      0.00     77.31      0.25      0.00      0.75      0.25      0.00      0.00      0.00
01:16:13 AM     all     20.00      0.00     78.50      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:16:14 AM     all     25.06      0.00      6.27      0.00      0.00      0.25      0.25      0.00      0.00     68.17
01:16:15 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:16:16 AM     all     22.75      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     75.50
01:16:17 AM     all     25.25      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.00
01:16:18 AM     all     24.94      0.00      1.25      0.00      0.00      0.25      0.25      0.00      0.00     73.32
01:16:19 AM     all     24.88      0.00      1.00      0.00      0.00      0.50      0.00      0.00      0.00     73.63
01:16:20 AM     all     24.75      0.00      0.75      0.00      0.00      0.50      0.25      0.00      0.00     73.75
01:16:21 AM     all     25.06      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.19
01:16:22 AM     all     24.50      0.00      0.75      0.00      0.00      0.50      0.25      0.00      0.00     74.00
01:16:23 AM     all     24.87      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     74.12
01:16:24 AM     all     25.31      0.00      0.25      0.00      0.00      0.25      0.25      0.00      0.00     73.93
01:16:25 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:16:26 AM     all     25.19      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.57
01:16:27 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:16:28 AM     all     24.94      0.00      0.75      0.25      0.00      0.25      0.25      0.00      0.00     73.57
01:16:29 AM     all     24.12      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     74.87
01:16:30 AM     all     25.00      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.75
01:16:31 AM     all     24.94      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.31
01:16:32 AM     all     25.00      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     74.00
01:16:33 AM     all     25.19      0.00      0.00      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:16:34 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:16:35 AM     all     24.19      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     74.06
01:16:36 AM     all     25.13      0.00      0.25      0.00      0.00      0.25      0.25      0.00      0.00     74.12
01:16:37 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.93
01:16:38 AM     all     25.00      0.00      0.75      0.00      0.00      0.50      0.00      0.00      0.00     73.75
01:16:39 AM     all     24.81      0.00      0.50      0.00      0.00      0.25      0.25      0.00      0.00     74.19
01:16:40 AM     all     25.13      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.12
01:16:41 AM     all     23.00      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     75.25
01:16:42 AM     all     25.13      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.12
01:16:43 AM     all     25.00      0.00      0.25      0.25      0.00      0.50      0.25      0.00      0.00     73.75
01:16:44 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.93
01:16:45 AM     all     25.19      0.00      0.00      0.00      0.00      0.25      0.25      0.00      0.00     74.31
01:16:46 AM     all     25.00      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     74.00
01:16:47 AM     all     25.06      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.19
01:16:48 AM     all     16.00      0.00     63.50      0.00      0.00      1.00      0.50      0.00      0.00     19.00
01:16:49 AM     all     19.00      0.00     80.00      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:16:50 AM     all     24.50      0.00     74.25      0.00      0.00      1.00      0.25      0.00      0.00      0.00
01:16:51 AM     all     24.06      0.00     74.94      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:16:52 AM     all     25.37      0.00     73.13      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:16:53 AM     all     21.55      0.00     77.19      0.50      0.00      0.50      0.25      0.00      0.00      0.00
01:16:54 AM     all     21.95      0.00     76.81      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:55 AM     all     23.25      0.00     75.50      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:56 AM     all     18.75      0.00     80.00      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:16:57 AM     all     26.07      0.00     72.68      0.00      0.00      0.75      0.25      0.00      0.00      0.25
01:16:58 AM     all     24.19      0.00     74.31      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:16:59 AM     all     26.68      0.00     72.07      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:17:00 AM     all     22.19      0.00     76.81      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:17:01 AM     all     23.75      0.00     75.00      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:17:02 AM     all     22.25      0.00     76.25      0.00      0.00      0.75      0.50      0.00      0.00      0.25
01:17:03 AM     all     24.75      0.00     74.00      0.25      0.00      0.50      0.25      0.00      0.00      0.25
01:17:04 AM     all     25.50      0.00     73.00      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:17:05 AM     all     20.95      0.00     77.81      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:17:06 AM     all     19.80      0.00     79.20      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:17:07 AM     all     25.25      0.00     73.50      0.00      0.00      0.75      0.50      0.00      0.00      0.00
